Gene,GRC362.01_S14,GRC362.02_S9,GRC362.03_S13,GRC362.04_S12,GRC362.09_S20,GRC362.10_S6,GRC362.11_S3,GRC362.12_S17,GRC362.13_S16,GRC362.14_S19,GRC362.15_S11,GRC362.16_S18,GRC362.17_S5,GRC362.18_S15,GRC362.19_S8,GRC362.20_S2,GRC362.21_S10,GRC362.22_S7,GRC362.23_S1,GRC362.24_S4
Agl,1430.022056,1486.863572,1824.759304,1733.216146,1603.549741,1616.453263,1625.923844,1716.743179,1643.429565,1757.733659,1847.449336,1874.215213,1550.121271,1677.667031,2758.455951,2646.998159,2596.196565,2757.289129,3763.898203,2859.128951
Agmat,3886.045066,3467.647506,1923.594287,3389.814613,4402.187286,3753.506372,2434.023553,3727.785189,3627.311381,3732.793437,2467.68975,3519.189158,3965.981454,4463.811048,2170.476948,3805.183592,3721.759352,3590.183064,2068.3735,4184.13689
Agpat1,100.1192641,110.2136347,119.4870684,132.5278774,132.4134845,116.7181152,122.5277538,105.1067252,123.4501082,123.4412362,111.4840116,114.1410493,132.6766359,114.4566935,101.8775501,140.5660952,100.1467857,133.7624093,171.8437198,168.7908203
Agpat2,2543.738118,3351.310892,2097.661868,2070.748084,2804.248287,2570.577538,1950.719635,2745.78807,2161.341347,2306.264786,1817.366348,2067.967246,2435.904855,2929.47267,1925.000565,2212.431147,2066.071732,1878.024226,1360.169079,1953.284882
Agpat3,4575.36177,4261.593875,3594.938096,3777.044505,4305.682543,4429.730373,3670.9704,4658.730469,4176.08569,4369.124317,4185.074405,4216.504644,4110.112188,4408.129414,3416.293846,4376.357091,3905.724643,3604.451055,3781.603313,4832.106095
Agpat4,12.40415662,21.43042897,10.32604295,17.60135871,8.977185391,12.96867947,3.889769961,7.007115016,15.43126352,13.90887168,14.15669989,3.836673925,8.590573547,17.52940352,8.732361435,6.929314553,13.06262422,12.48449153,4.165908359,18.75453559
Agpat5,188.7203828,160.2179689,253.7256268,192.5795718,149.2457071,183.4141811,190.5987281,193.1961712,194.819702,214.7182066,200.8481797,229.241267,184.2200772,227.8822457,205.6956249,185.1116888,251.4555163,266.6330691,205.1709867,145.3476508
Agxt,7195.29685,5592.321464,5806.186436,5321.822575,7925.732552,6836.346749,6216.82484,6890.99711,7376.143963,7536.869842,8972.69335,7982.200102,7927.190367,7609.823409,5689.618606,7167.880954,6774.059212,5580.567714,5418.805298,6953.24407
Agxt2,2464.883122,2736.971928,2693.622061,3076.096278,2504.634724,2384.384354,2720.894088,2303.338807,2652.248418,2850.44939,2738.436635,2722.12015,2962.793365,2846.981359,3463.836702,3033.05997,3025.08606,3178.194844,3482.699388,2795.36353
Ahcy,798.2960795,756.1879936,775.9283702,898.7046683,1029.009875,865.1961875,934.5172331,794.8070461,868.0085731,801.4987306,890.9872994,856.5374538,916.327845,906.3732759,971.232644,739.456853,862.1331988,837.3526819,1022.730502,679.8519151
Ahcyl1,2225.660102,2361.429173,3158.293994,2333.73309,2185.944643,2244.507883,2755.902017,2382.419105,2121.798734,2271.492606,2483.616037,2323.106062,2063.646668,2050.940211,2747.783065,2088.693387,1899.523273,2071.533845,2596.402385,1857.63675
Ak1,0.886011187,3.061489852,0,2.070748084,2.244296348,0.926334248,1.94488498,10.01016431,1.92890794,1.73860896,1.769587486,1.918336963,2.863524516,3.09342415,2.910787145,1.979804158,6.531312112,6.242245765,4.165908359,6.564087456
Ak2,1974.918936,2652.270709,2342.536601,2342.016083,2267.861459,2242.655214,2237.59017,2765.808398,2411.134925,2405.365496,2972.022183,2407.512888,2485.539279,2414.93312,2212.19823,2292.613215,2281.605031,2355.110152,2957.794935,3224.842395
Ak3,6792.16176,6450.559119,7945.152475,7168.929866,6974.150901,6753.903001,7608.390043,6878.984913,6961.428756,7332.583289,7180.101226,7069.071707,6304.526475,5657.87277,6588.081571,5132.64228,5125.991456,4422.18525,5540.658118,4908.061964
Ak4,1772.022374,1977.722445,3251.22838,1829.505932,1966.003601,1900.837877,2649.905786,2071.102995,2031.140061,1973.32117,2777.36756,1835.848473,1328.675375,1379.667171,1810.509604,1251.236228,1184.344596,948.8213563,2357.904131,1275.30842
Ak5,0.886011187,2.040993235,0,0,1.122148174,0.926334248,2.917327471,0,1.92890794,0.86930448,0.884793743,0,2.863524516,0,0,2.969706237,0,0,1.04147709,0
Ak7,19.49224611,8.16397294,8.850893957,11.38911446,16.83222261,3.705336991,6.807097431,8.008131447,7.715631761,10.43165376,7.078349945,13.42835874,17.18114709,17.52940352,10.6728862,8.909118711,7.619864131,8.91749395,8.331816718,8.439541015
Akr1a1,6966.705964,6952.643455,2830.810917,5913.021153,6471.428519,6278.693532,3399.658946,6177.272395,6177.327678,6046.012659,3720.55769,6169.371672,7747.742831,8142.923504,4405.961475,7643.033952,9790.436856,12503.21827,5131.357621,9870.512081
Akr1b10,15.94820137,22.45092558,25.07753288,13.45986254,20.19866713,14.82134797,33.06304467,20.02032862,19.2890794,13.0395672,16.81108112,19.18336963,27.68073698,23.71625182,27.16734669,25.73745405,37.01076864,44.58746975,32.28578978,24.38089627
Akr1b3,101.8912865,97.96767528,69.33200266,61.08706847,80.79466852,77.81207682,87.51982412,54.05488727,59.79614614,56.5047912,53.97241833,60.42761432,97.35983353,79.39788651,125.1638472,105.9195225,139.3346584,242.5558355,122.8942966,134.0949295
Akr1b8,38.09848104,36.73787823,39.82902281,46.59183188,25.809408,35.20070142,24.31106225,39.0396408,38.5781588,27.81774336,14.15669989,23.02004355,36.27131053,34.02766565,58.2157429,38.60618108,51.16194488,59.74720947,30.2028356,45.9486122
Akr1c18,4.430055935,0,0,3.106122126,0,0.926334248,1.94488498,0,0,0,1.769587486,0,0.954508172,0,0.970262382,0.989902079,2.177104037,2.675248185,0,2.813180338
Akr1c6,33801.32679,33386.56734,21451.61665,28576.32356,26991.03003,27537.13819,19041.3964,26915.32979,26698.97925,24672.59975,19707.01104,25825.61136,26686.13947,29534.98264,24416.65283,31184.88519,37778.19781,35572.77512,21228.42752,27271.90793
Akr1d1,4248.423642,3819.718839,8156.098781,5839.509596,4673.747144,4794.706067,7573.382114,4503.572922,5057.596619,6111.210495,6965.096346,6205.820074,5893.133453,5274.288176,8389.858814,6381.898703,7669.937524,6829.016867,9204.57452,5677.93565
Akr7a5,2013.903428,1368.485964,1575.459124,1617.254253,1719.131002,1750.771728,1637.593153,1313.333557,1702.261257,1432.613783,1848.334129,1628.668081,1738.159381,1499.279571,1240.965586,1266.084759,1323.679255,1223.48017,1310.178179,1694.472291
Alad,2176.929487,1694.024385,1895.566456,1844.001169,1871.743154,1877.67952,1827.219439,1507.530745,1662.718644,1645.593381,2749.05416,1876.133549,1850.791345,1918.954114,2203.465869,1810.530903,1753.657302,1628.334395,2260.005285,2303.994697
Alas1,1113.716062,996.0046987,1593.160912,2055.217473,1684.344409,1462.681777,1491.72678,1314.334574,2421.743919,998.8308476,1732.426149,2580.163215,2832.980254,2632.503952,4914.378963,4050.679307,4123.435047,6135.235838,10416.85385,9730.790791
Alas2,754.8815314,744.9625308,377.6381422,471.095189,696.854016,613.2332721,328.6855617,758.7704546,697.3002204,733.6929812,619.3556202,666.6220945,863.8298955,1318.829829,892.6413911,1013.659729,1208.292741,1097.743505,1195.615699,1310.004311
Aldh18a1,10.63213424,6.122979705,16.22663892,10.35374042,14.58792626,17.60035071,5.834654941,13.0132136,16.39571749,13.0395672,13.27190615,10.55085329,18.13565526,7.217989683,14.55393572,25.73745405,15.23972826,41.02047217,9.373293808,11.25272135
Aldh1a1,30106.66014,32907.95442,21882.36016,30709.19408,32130.46866,34625.44785,30428.69796,38069.65588,40686.45518,46810.30764,46799.39546,51943.76911,66853.75236,79387.5751,93462.46443,119702.919,145467.5605,157646.1333,116229.8847,107312.5149
Aldh1a2,4.430055935,6.122979705,8.850893957,3.106122126,7.855037217,3.705336991,5.834654941,1.001016431,1.92890794,6.08513136,2.65438123,4.795842407,3.818032687,3.09342415,3.881049526,0,8.70841615,4.458746975,3.124431269,5.626360677
Aldh1a3,0.886011187,2.040993235,1.475148993,0,0,2.779002744,0.97244249,1.001016431,0,0.86930448,0,1.918336963,1.909016344,2.062282767,1.940524763,0.989902079,2.177104037,5.35049637,2.08295418,2.813180338
Aldh1b1,1663.042998,1465.433143,1814.433261,1789.126344,1950.293526,1732.245044,1996.424432,1562.586649,1571.095517,1610.821202,2084.574059,1561.526288,1360.174145,1330.172384,1261.341096,1085.922581,778.3146934,866.780412,1105.007192,887.0895334
Aldh1l1,21114.5326,20638.52359,31177.27396,25510.58102,32900.26231,28913.67088,37203.70479,28576.01605,29403.30819,36489.92486,59562.5452,33133.51602,27305.61527,25814.62453,26545.4085,21092.8335,17508.27067,15202.54369,24637.18204,15484.68231
Aldh1l2,1.772022374,1.020496617,1.475148993,1.035374042,3.366444522,1.852668496,1.94488498,2.002032862,2.89336191,1.73860896,1.769587486,5.755010888,1.909016344,2.062282767,1.940524763,3.959608316,0,1.78349879,0,0.937726779
Aldh2,18767.48896,16082.0062,7827.140556,13329.40541,17613.23774,16009.83481,8291.044671,16394.6471,15433.19243,15708.33195,11143.0924,13476.31716,12478.28533,13835.85508,6565.765536,11698.66277,8522.273755,8111.352497,6123.885288,12581.4802
Aldh3a2,5978.80349,6077.057357,8448.178282,7449.516231,6001.248434,6595.499845,9429.774827,7720.839731,6847.623188,7797.661186,11585.48927,7804.753933,8842.563704,9556.618341,16824.3497,13655.69918,15235.37405,17943.78133,27078.40433,17630.20118
Aldh3b1,27.4663468,31.63539514,28.02783086,27.95509913,29.17585252,26.86369319,22.36617727,28.02846006,23.14689528,18.25539408,39.81571844,36.44840229,35.31680236,35.05880703,43.66180717,33.65667069,70.75588122,102.5511804,72.90339629,71.26723524
Aldh3b2,0,3.061489852,0,0,4.488592696,0,2.917327471,3.003049293,0.96445397,0,1.769587486,0,2.863524516,3.09342415,1.940524763,1.979804158,2.177104037,0,2.08295418,0
Aldh3b3,60.24876072,72.45525984,128.3379624,73.51155697,48.25237148,34.27436717,75.85051424,44.04472296,41.47152071,53.89687776,55.74200582,26.85671748,46.77090042,27.84081735,33.95918336,26.72735613,19.59393634,41.91222157,40.6176065,13.12817491
Aldh4a1,7789.810356,7053.67262,6701.601874,7123.373408,7857.281514,7948.874181,8162.682263,8236.363193,8162.173949,9120.742605,11852.69698,7702.122905,7165.492846,6446.695928,7202.257659,6762.021102,4959.442997,4042.300008,7892.313386,6716.936922
Aldh5a1,1300.664423,1170.50962,1218.473068,1265.227079,1269.149585,1245.919563,1469.360603,1447.469759,1367.59573,1526.498667,1464.333645,1339.958368,1162.590953,970.3040417,1331.199988,1187.882495,1024.32745,876.5896553,1478.897468,995.8658398
Aldh6a1,10647.19643,10062.09665,18218.09006,11706.97429,9473.174884,10944.63914,16472.20334,12133.32016,12123.1864,13175.1787,17299.48727,14096.89917,10672.35587,9447.317354,14870.24126,10651.34637,10592.69969,8708.824592,13455.884,7327.397055
Aldh7a1,4658.646821,4772.86268,4534.608004,4054.524748,5067.621153,5095.764698,4846.653371,5051.12891,4976.582486,5332.313681,6982.792221,5139.224723,4842.219956,5302.128993,5301.513653,5173.228265,4849.499243,4803.853991,6090.558021,5430.37578
Aldh9a1,2845.867933,2695.131567,3350.063363,2939.426905,2649.391839,3166.210459,3240.178377,2923.968995,2767.982894,2992.14602,3882.474945,3000.27901,3078.288854,2775.832604,3352.256528,2979.605258,2826.969593,2787.608609,4236.728801,3508.035882
Aldoa,834.6225382,961.3078137,585.6341502,714.4080889,869.6648348,943.0082643,665.1506633,845.8588841,830.3948682,764.9879425,640.5906701,893.9450246,1004.142597,982.6777383,665.5999938,999.8010998,1075.489394,1363.484825,1039.394136,1505.051481
Aldob,43342.78126,48429.70798,36710.55784,46400.28769,46809.28893,43985.12909,38882.14053,42720.37822,42587.39396,43741.66283,34887.41729,39571.45487,42559.61037,44632.95478,37567.58915,41725.36253,47116.88558,55252.79252,42118.37499,42720.95662
Aldoc,138.2177452,156.1359825,69.33200266,137.7047476,134.6577809,137.0974687,91.40959408,105.1067252,157.2059971,136.4808034,127.410299,172.6503266,164.1754056,168.0760455,130.0151591,186.1015909,166.5484589,182.808626,151.014178,253.1862305
Alg1,517.4305332,536.7812208,559.0814683,460.7414486,507.2109746,557.6532172,419.1227133,552.5610698,434.9687405,413.7889325,527.3370709,445.0541753,544.0696579,503.1969951,397.8075765,447.4357397,390.7901747,368.2925002,374.9317523,481.0538379
Alg10b,505.9123878,422.4855996,784.7792642,474.2013112,417.4391207,548.3898747,686.5443981,590.5996942,548.774309,568.52513,640.5906701,588.9294475,392.3028586,316.5604047,659.7784195,537.5168289,403.8527989,363.8337532,658.2135208,357.273903
Alg5,308.3318931,319.4154413,151.9403463,254.7020143,267.0712654,253.8155839,163.3703384,193.1961712,261.3670259,221.6726424,147.7605551,204.3028865,315.9422049,314.4981219,196.9632635,268.2634634,313.5029814,441.4159505,202.0465554,340.394821
Alox12,11.51814543,8.16397294,13.27634094,13.45986254,16.83222261,16.67401646,21.39373478,12.01219717,13.50235558,11.30095824,8.847937432,12.46919026,10.49958989,11.34255522,7.762099053,14.84853119,8.70841615,16.94323851,17.70511053,15.94135525
Alox15,0.886011187,0,0,2.070748084,1.122148174,2.779002744,0.97244249,1.001016431,2.89336191,0.86930448,0.884793743,2.877505444,2.863524516,1.031141383,2.910787145,4.949510395,3.265656056,0,3.124431269,0.937726779
Alox5,0.886011187,0,0,2.070748084,1.122148174,2.779002744,0,0,3.85781588,0.86930448,1.769587486,0,2.863524516,0,0,0.989902079,0,1.78349879,3.124431269,0.937726779
Alpl,99.23325295,134.7055535,76.70774763,130.4571293,118.9477064,123.202455,68.07097431,121.1229881,118.6278383,98.23140625,98.21210549,98.79435358,112.6319643,126.8303901,119.3422729,140.5660952,101.2353377,101.659431,177.0511053,183.7944488
Amacr,4461.066327,4260.573378,3506.429156,4069.019985,4155.314688,4366.739644,3559.139514,4415.483477,4103.751643,4166.576373,4237.277236,4485.071819,4802.130612,4707.160415,3599.673436,4323.892281,4844.056483,4201.0314,4157.576542,4997.146008
Amd1,520.974578,440.8545388,346.6600133,494.908792,550.9747534,461.3144554,237.2759676,485.492969,559.3833026,472.9016372,318.5257475,548.6443713,579.3864603,543.411509,413.3317746,603.8402682,781.5803494,721.4252606,557.190243,722.987347
Amd2,172.7721815,217.3657795,616.612279,232.9591594,108.8483729,234.3625647,570.8237417,268.2724035,164.9216289,192.1162901,408.7747093,305.9747455,174.6749954,265.0033355,616.1166123,273.2129738,205.7363315,362.0502544,626.9692081,174.417181
Amdhd1,2634.111259,2798.201725,2649.367591,2630.88544,3422.55193,3154.168114,2810.358797,3191.240382,2809.454415,3252.06806,2886.19719,2858.322074,2594.353211,2654.157921,1949.257125,2506.432064,2164.041413,1812.92652,1674.69516,2043.306653
Amdhd2,266.6893673,282.677563,169.6421342,182.2258314,289.5142289,249.1839127,154.6183559,245.2490256,221.8244131,192.1162901,218.5440546,207.180392,209.9917978,222.7265388,143.5988325,181.1520805,185.0538432,222.9373488,179.1340594,299.1348427
Ampd2,307.4458819,323.4974277,315.6818845,302.3292202,333.2780077,356.6386854,408.4258459,372.3781123,333.7010736,310.3416994,295.5211102,307.8930825,214.7643387,269.127901,269.7329421,255.3947364,171.991219,165.8653875,221.8346201,199.735804
Ampd3,17.72022374,21.43042897,25.07753288,20.70748084,25.809408,19.45301921,25.28350475,12.01219717,13.50235558,26.0791344,20.35025609,17.26503266,20.99917978,14.43597937,19.40524763,25.73745405,25.03669643,23.18548427,17.70511053,15.00362847
Amt,1122.576174,1051.111516,930.8190145,879.0325615,1018.910542,1102.337755,909.2337283,1059.075384,989.5297733,1030.125809,972.3883237,1024.391938,889.6016161,1060.013342,742.2507219,900.8108919,817.5025661,724.1005088,748.8220276,864.5840907
Amy1,4526.631155,4323.844168,4084.687561,4911.814455,4637.838403,4139.787754,3564.974169,4120.183629,4737.397901,4676.858103,4101.019,5038.512032,4670.408485,4805.118846,3742.302006,4872.298033,5191.304577,5164.120747,3242.118181,3602.746287
Anpep,2661.577606,2220.60064,2419.244348,2797.580661,2917.585252,3111.556739,2752.012247,3133.181429,3250.209879,3207.733531,3300.280662,3971.916681,2968.520414,2765.52119,3202.836122,4098.194607,3682.571479,2893.726787,5378.187692,4326.671361
Aoc1,3.544044748,1.020496617,2.950297986,6.212244251,4.488592696,1.852668496,2.917327471,2.002032862,0.96445397,0.86930448,2.65438123,1.918336963,2.863524516,0,1.940524763,1.979804158,0,0.891749395,0,2.813180338
Aoc2,6.202078309,8.16397294,16.22663892,12.4244885,12.34362991,12.96867947,25.28350475,8.008131447,6.751177791,6.08513136,7.963143689,6.714179369,10.49958989,5.155706917,14.55393572,8.909118711,7.619864131,12.48449153,12.49772508,7.501814236
Aoc3,2.658033561,3.061489852,2.950297986,2.070748084,0,3.705336991,1.94488498,3.003049293,1.92890794,1.73860896,0.884793743,1.918336963,0,0,0,0,1.088552019,0,1.04147709,1.875453559
Aox1,2519.815816,2835.9601,2748.202574,2447.624235,2192.677532,2326.951631,2753.957132,2337.373366,2906.864266,2931.294707,3618.80641,3095.236689,3951.663831,4240.053368,7462.287977,7686.589643,8038.956658,10174.8606,10954.25603,8672.097257
Aprt,271.1194232,327.5794142,166.6918362,240.2067777,316.445785,292.7216223,214.9097903,264.2683377,245.9357624,269.4843888,241.5486919,272.4038487,397.0753995,413.4876947,235.7737587,364.2839651,490.9369604,564.4773671,339.5215313,489.4933789
Aqp1,2117.566737,2450.212379,3202.548463,2292.318129,2155.646642,2393.647697,3013.599277,2316.352021,2205.70623,2241.936254,2940.169609,2137.027376,2006.376177,2258.199629,2797.266446,2011.481025,2545.03462,2037.647368,1877.783193,1775.116794
Aqp4,62.90679428,64.2912869,92.93438655,71.44080889,78.55037217,72.25407133,93.35447906,122.1240046,72.33404776,73.02157633,110.5992179,97.8351851,75.40614557,86.6158762,108.6693867,93.05079543,107.7666499,54.3967131,168.7192885,85.33313693
Aqp7,0.886011187,2.040993235,1.475148993,1.035374042,0,1.852668496,3.889769961,2.002032862,0.96445397,7.823740321,1.769587486,2.877505444,3.818032687,5.155706917,2.910787145,2.969706237,8.70841615,7.13399516,7.290339629,9.377267795
Aqp8,3529.868569,2883.923441,3476.926176,2300.601121,3409.086152,3475.606098,3312.139122,3006.052342,3909.896395,4274.370129,4507.139328,3814.61305,4685.680616,6436.384515,4846.460596,5041.571288,9254.869263,10680.4825,9723.23011,7207.368027
Aqp9,9440.449198,9131.403733,14376.80208,8667.116104,8541.7919,9776.531652,13538.34435,10546.70912,9447.791091,9507.583099,13544.42262,9191.711557,8182.044049,7794.397716,10342.99699,7599.478261,6874.205998,5383.491098,10321.03796,8716.170415
Arg1,18864.06418,21866.18102,11944.28139,18664.68785,23697.52514,16130.25826,11155.86025,16633.89003,20566.98091,18464.02716,11136.89885,19798.19662,19785.99989,19898.96642,12187.46578,19572.34391,20595.40419,27700.41146,11924.91268,17986.53736
